11081.4	11065.5	11062.4	11040.1	11081.2	11082.7	11066.5	11053.7	11062.3	11058.2	11048.9	11064.5	11079.1	11065.3	11056.3	11064.4	11065.4	11059	11073.2	11070.2	11066.1	11082.5	11057.6	11064.3	11069.3	11075.7	11050.3	11064.8	11065	11062.9	11066.9	11070.9	11062.8	11066.3	11060.8	11059.2	11079.8	11057.7	11057	11052	11080.7	11078.1	11067.5	11068.5	11054.2	11072	11046	11073.2	11045.5	11077.5	11074.3	11055.4	11071.2	11065.3	11065.7	11064.7	11069	11053	11066.9	11064.5	11081.1	11070.6	11058.1	11049.7	11063.3	11069.9	11080.9	11068.1	11068.6	11066.9	11057.8	11063.2	11059.4	11062.4	11065.5	11067.6	11070.9	11063.2	11056.2	11054.2	11083.4	11062.3	11065.9	11057.6	11076.4	11065.2	11062.2	11067.2	11067.5	11052.4	11065.1	11058.8	11073.6	11069.2	11069.5	11065.4	11051.7	11070.6	11063.3	11054	11071.6	11079.3	11067.4	11070.7	11061.9	11058.6	11050.3	11070.1	11075.3	11052.9	11069	11082	11055.7	11064.1	11058.2	11068.7	11065.6	11072.6	11058.6	11066.9	11070.9	11065.5	11067.1	11065.3	11063.8	11064.5	11068.9	11058.2	11089	11070.9	11053	11059.7	11062.4	11086.7	11054.6	11072.6	11064.8	11062	11064	11065.1	11049	11071.3	11063.9	11071.7	11061.3	11068	11065.5	11056.4	11065.3	11066.9	11063.6	11060.2	11069.3	11065.5	11064.7	11073.9	11064.3	11057.7	11062	11052.7	11071	11082.1	11065.3	11064	11065.8	11062.3	11081.2	11033.4	11073.3	11077.2	11065.9	11069.1	11054.9	11065.1	11064.3	11069.7	11064.7	11060.3	11059.5	11069.9	11079.7	11064	11054	11079.4	11056.5	11063.9	11079.1	11059.4	11048.2	11073.7	11065.3	11055.7	11072.3	11068.8	11065.6	11052.8	11074.4
9832.9	9837.65	9823.88	9826.68	9825.42	9828.71	9836.9	9840.9	9840.51	9822.97	9826.54	9827.78	9797.42	9799.13	9831.69	9783.82	9816.68	9825.48	9817.06	9830.52	9816.76	9822.1	9823.82	9820.78	9863.49	9843.36	9792.26	9833.87	9839.74	9822.95	9822.3	9784.72	9840.4	9832.58	9814.48	9843.75	9839.37	9843.42	9826.59	9820.16	9819.44	9822.76	9828.15	9855.45	9825.12	9803.22	9843.44	9810.37	9812	9829.46	9865.83	9815.93	9848.26	9842.81	9820.49	9811.86	9845.66	9811.92	9852.41	9830.16	9824.64	9824.17	9829	9841.38	9819.06	9827.79	9796.33	9832.48	9827.14	9833.93	9807.78	9846.19	9842.22	9820.08	9816.18	9806.93	9805.25	9827.87	9854.69	9816.48	9829.59	9818.87	9814.33	9833.8	9823.98	9824.46	9848.06	9852.57	9857.28	9823.19	9850.25	9785.95	9793.06	9801.85	9818.29	9819.52	9812.95	9819.92	9831.51	9825.32	9843.31	9845.71	9799.31	9838.55	9827.57	9804.05	9783.17	9839.67	9838.26	9845.21	9823.8	9843.86	9812.54	9796.82	9819.67	9850.32	9819.95	9832.3	9843.57	9835.48	9833.73	9802.1	9837.51	9832.3	9826.5	9810.83	9799.13	9830.87	9843.69	9831.84	9818.99	9855.51	9817.27	9820.25	9822.49	9843.1	9842.87	9834.89	9775.18	9809.25	9832.25	9820.89	9866.16	9802.54	9829.13	9833.66	9820.51	9838.61	9826.3	9824.6	9851.91	9809.35	9853.52	9810.09	9836.25	9829.09	9790.17	9779.57	9832.16	9830.83	9827.14	9860.15	9838.07	9820.32	9833.82	9825.71	9819.99	9800.15	9834.97	9836.78	9817.43	9814.75	9826.1	9836.32	9829.7	9804.54	9816.96	9840.34	9842.99	9798.97	9866.66	9813.35	9811.61	9837.03	9838.17	9824.1	9790.65	9802.37	9811.7	9823.13	9813.08	9823.94	9844.59	9800.58	9868.26	9844.75	9856.06
10094.8	10111.3	10092.2	10103.2	10124	10103.2	10095.7	10091.5	10095.5	10082.7	10108.8	10083.6	10085.7	10085.9	10082.5	10085	10086	10073.5	10122.7	10112.2	10130.8	10093.9	10087.3	10103.3	10119.1	10104	10091.3	10091.5	10062.7	10112.3	10111.8	10082.3	10103.3	10098	10103.7	10089.8	10093.1	10096.5	10103.4	10081.7	10124	10104.7	10115.2	10088.6	10078.3	10102.1	10080.7	10095.3	10090.2	10104.4	10094.3	10114.4	10104	10101.7	10097.2	10092.6	10099.8	10092.1	10120	10072.4	10119.4	10094.2	10104	10099.4	10098.1	10082.4	10115.2	10079	10088.9	10107.9	10091	10080.1	10129.1	10090.9	10062.5	10095.7	10111.3	10098.6	10110.8	10096.7	10114.6	10084.3	10094.4	10097.8	10100	10112.4	10094.7	10106.1	10078.7	10117.7	10094	10083.1	10104.4	10083.1	10096.6	10101.1	10094.5	10098.2	10085.4	10100.6	10095.9	10098.9	10100.3	10081.3	10100.5	10112.8	10101.1	10077.9	10106.8	10095.5	10097.9	10085.5	10089.8	10073.3	10109.8	10122.7	10102.7	10100.8	10090.7	10131.5	10104.7	10079.9	10103.2	10099.4	10098.9	10095.5	10088.6	10082.8	10100.8	10105.7	10113.5	10075.5	10113	10088.6	10107.3	10107.7	10093.5	10097.8	10106.2	10104.8	10092.7	10075.6	10091.4	10097.5	10087	10096.7	10103.2	10107.7	10097.7	10098.1	10102.4	10101.4	10098.9	10092.4	10084.2	10121.7	10101.8	10095.4	10100.8	10075.3	10090.4	10096.5	10098.7	10086.7	10123.6	10106.3	10071.5	10099.4	10092.7	10104.5	10098.2	10089	10104.6	10100.6	10094.8	10090.2	10110.1	10093.6	10088.4	10106.2	10107.6	10091.2	10091.9	10101.7	10089.7	10093.6	10111	10096.9	10101.5	10074.9	10083.7	10108.5	10092.4	10101	10112.1	10098.6	10105.9
11982.7	11987.7	11976	11954.4	12011.8	11994.6	11975.8	11979.2	11983.2	11975	11988.3	11972.3	11973.9	11984.9	11971.7	11979.1	11989.1	11973.5	11991.9	11984.5	11984	11988.4	11973	11995.7	11968.7	11982.1	11992.5	11991.7	11962.2	11980.6	11987.1	11970.5	11986.2	11984.4	11981.7	11975	11993.6	11976.3	11971.5	11992.1	11986.9	11986.6	11971.1	11989.2	11963.9	11985.4	11969.2	11996.5	11969.7	11990.5	11979.7	11977.9	11988.1	11982.8	11981.7	11972.7	11991.9	11979.5	11986.5	11974.2	11995.8	11978	11978.3	11972.5	11979.2	11980.3	11991.3	11984.3	11982.2	11994.5	11981.2	11984	11978.6	11965.9	11980.2	11993.4	11989	11973.9	11981.7	11976	11989.2	11968.1	11980.9	11981.7	11973.1	11999	11979.6	11989.4	11978.3	11968.4	11984.8	11973	11978.5	11988.1	11982.8	11972.6	11966.4	11991.2	11986.1	11967.4	11988.4	12002.7	11976.9	11990.4	11948.9	11987.4	11969.4	11987.9	11987.4	11980.8	11971.5	11987.9	11998.3	11974.2	11977.5	11987.1	11988.4	11986.2	11978.5	11989.9	11983.6	11980.6	11983.9	11980.7	11980.3	11983.5	11978.4	11971.8	11980.8	11975.5	11998.4	11982.5	11982.4	11980	11971.1	11994.4	11961.8	11972.2	12004.1	11998.2	11978.6	12000.7	11980	11973.4	11954.6	11986.5	11979.6	11982.1	11981.6	11983.5	11980.6	11978	11985.5	11980.9	11975.1	11973.8	11983.7	11973.3	11983.5	11974.1	11982.8	12000.6	11982.5	11982.2	11972.9	11975.1	11993.5	11960.1	11989	12006.8	11976.1	11978.8	11982.2	11982.2	11979.9	11981	11990.1	11976.7	11972.8	11996.3	11989.3	11973.1	11966	12008.3	11983	11976.9	11986.5	11976.8	11966	11975.8	11972.8	11981.6	11981.4	11988.1	11970.1	11982.3	12000.6
12202.2	12202.8	12188.9	12206.3	12210	12209.3	12181	12210	12191.9	12192.5	12186.5	12202.4	12200.9	12195.9	12195.7	12188.4	12199.4	12221.5	12216.6	12194.6	12211.3	12195.4	12192.9	12204.9	12206.7	12195.1	12199.1	12226.1	12167.8	12177.9	12193.7	12214.6	12214.4	12190	12196.2	12203.8	12200.2	12185.3	12199.1	12205.3	12202.8	12190.2	12189.6	12194	12202.2	12186.3	12201.2	12222.1	12217.3	12196.7	12184	12176.9	12198.8	12193	12201.5	12190.4	12215.1	12198.4	12195.7	12180.1	12202.2	12191	12196.2	12208.7	12202.6	12201	12207.1	12204.2	12204.3	12190.6	12194	12202.5	12201.8	12196.5	12195	12208.2	12183.1	12196.7	12184.1	12210.7	12211.4	12199.4	12202.9	12199.8	12181.2	12209.6	12206.7	12195.8	12191.9	12195.9	12216.7	12188.6	12195.9	12208.5	12202.3	12190.6	12185.7	12202.1	12198	12192.3	12197.5	12217.1	12212.5	12204.3	12187.5	12202.7	12186.1	12199.9	12200.3	12203.5	12183.9	12200.7	12211.3	12214.9	12199.4	12200.5	12201.7	12194.9	12187	12194.4	12208.5	12201	12195.6	12196.4	12199.3	12202.6	12203.8	12206.6	12182.3	12194.5	12188.8	12193.1	12234.7	12201.4	12208.2	12184.5	12184.5	12200.8	12218.5	12191.8	12210	12196	12186.9	12202	12186	12199.3	12196.8	12199.1	12199	12199.8	12192	12202.4	12188	12205.7	12200.9	12196.6	12206	12204.9	12197	12197	12209.7	12187.6	12193.6	12197.4	12203.3	12197.8	12205.6	12177	12204.8	12209.6	12191	12215.4	12200.5	12195.7	12198.4	12202.1	12191.8	12212.4	12194.8	12192.4	12190.2	12191.7	12189.4	12195.6	12215.7	12203.7	12196.8	12229.8	12190.1	12205.8	12206.3	12190.2	12201.4	12205.1	12180.4	12187.3	12202.7
11209.7	11213.2	11227	11213.1	11202.9	11224.8	11197.8	11203.5	11199.1	11216.6	11200.3	11205.3	11217	11216.4	11202.6	11217.6	11216.9	11219.8	11247.4	11208.8	11203.8	11214.4	11216.7	11224.5	11216.3	11195.6	11220.9	11235	11198.6	11191.9	11204.9	11216.2	11221.3	11200.1	11213.5	11217	11207.4	11206.5	11222.4	11211.1	11199.8	11198.2	11192.2	11220.1	11196.9	11234.5	11217.5	11233.9	11209	11195.9	11193.7	11208.5	11203.9	11201.9	11215.4	11209.4	11220	11214.3	11196.8	11194	11216.1	11212.3	11203.3	11221.7	11205	11214.1	11233	11218.3	11208	11223.2	11207.7	11209.4	11206.9	11210	11215.6	11209.3	11204	11214.5	11207.1	11212.6	11200.5	11225	11220	11214.1	11198.9	11222.1	11202.6	11193.4	11229.7	11208.5	11212.9	11227.6	11197	11228.1	11225.1	11199.6	11212.9	11219.7	11194	11207.5	11214.1	11228.1	11222.9	11200.2	11212.6	11210.3	11229.5	11218.7	11221.9	11187.5	11201.8	11213.9	11214.4	11219.5	11199.8	11228.5	11199	11217	11201.1	11208.4	11211.7	11221.5	11204.9	11207.9	11212.4	11223.5	11206.6	11223.2	11221.2	11210.5	11198.7	11210.2	11235.3	11221.1	11212.7	11195.9	11197.6	11208.3	11215.9	11186	11199.7	11216.5	11208.8	11213	11227	11207.3	11204.9	11220.6	11211.6	11212.6	11197.4	11215.6	11198.7	11223.2	11210.6	11214.9	11218	11225.4	11213	11212.8	11217.9	11191.6	11200.7	11209.3	11217	11212	11218.4	11198.4	11214.3	11224.7	11211.5	11230.5	11205.2	11205.2	11210.6	11206.3	11218.5	11227.9	11206.8	11206.5	11197.8	11202.7	11206.9	11211.1	11200.7	11235.4	11214.7	11260.3	11201.3	11209.7	11215	11217.6	11205.6	11218.1	11183.2	11209.3	11199
9743.74	9763.53	9751.06	9805.14	9747.43	9790.97	9743.48	9754.84	9777.22	9809.22	9760.15	9729.59	9779.25	9747.49	9760.72	9723.55	9778.21	9775.2	9850.72	9687.22	9712.1	9768.49	9764.49	9763.87	9790.24	9749.39	9731.82	9754.64	9744.85	9784.52	9781.48	9746.31	9762.95	9760.63	9744.68	9785.51	9726.04	9816.26	9766.74	9766.37	9766.1	9735.64	9742.78	9810.16	9750.26	9759.68	9800.25	9791.83	9761.38	9717.04	9773.71	9781.13	9751.73	9765.51	9762.19	9764.84	9765.92	9751.81	9753.35	9756.18	9781.91	9787.56	9778.45	9757.06	9748.17	9739.18	9771.57	9759.51	9777.41	9764.52	9781.48	9744.62	9748.65	9772.02	9749.83	9744.17	9777.77	9784.63	9744.66	9739.21	9770.35	9779.54	9764.45	9780.25	9748.2	9722.32	9794.76	9758.19	9820.05	9815.35	9753.48	9703.79	9745.6	9782.05	9760.13	9726.91	9762.31	9752.98	9778.46	9723.77	9761.44	9818.69	9772.68	9743.1	9799.86	9776.62	9736.59	9751.08	9713.62	9735.07	9745.19	9809.61	9789.96	9756.49	9714.16	9790.57	9769.91	9749.75	9764.81	9785.55	9729.23	9787.22	9770.54	9764.03	9761.8	9774.73	9749.43	9784.4	9768.3	9803.4	9760.14	9723.5	9736.67	9746.32	9775.05	9785.04	9765.04	9758.52	9760.62	9772.32	9725.28	9793.24	9748.18	9737.48	9815.91	9771.25	9744.7	9749.05	9762.92	9759.76	9747.9	9790	9766.16	9760.72	9777.98	9780.3	9712.66	9713.88	9784.37	9786.4	9759.76	9763.13	9766.59	9751.05	9765.88	9735.26	9821.1	9726.85	9761.52	9780.25	9722.28	9786.46	9784.49	9766.15	9761.86	9766.4	9753.9	9767.98	9755.54	9735.39	9756.67	9778.74	9785.18	9752.79	9751.54	9771.16	9779.97	9733.26	9798.61	9750.44	9724.45	9801.88	9735.48	9760.72	9784.83	9756.58	9782.93
15090.6	15104.7	15105.1	15081.6	15077	15118	15086.2	15099.1	15094.2	15099.2	15070.6	15074.7	15110.8	15092	15094.1	15100.8	15091.9	15085.8	15115	15107	15105.9	15093.2	15095.9	15096.9	15112.7	15100.3	15096.2	15085.4	15095.3	15086.9	15083.6	15087.1	15106	15092.1	15101.7	15107.3	15098.6	15092.9	15093.4	15094	15086	15093.3	15086.2	15091.5	15120.9	15107.2	15095.7	15100.6	15098.5	15078.8	15082.8	15093.8	15094.6	15093.2	15096.4	15096.9	15092.8	15088.6	15095.7	15110	15090.8	15076.7	15119.9	15089.2	15094.6	15086.6	15100.5	15093.9	15083.2	15088.2	15096.8	15095.6	15100.9	15102.8	15086.3	15103.6	15081.7	15099.9	15089.9	15107.6	15106.4	15090.7	15098.8	15094.7	15094.3	15095.2	15095.3	15086.6	15055.2	15101.7	15117.5	15115	15129.7	15084.8	15087.3	15084.4	15086.4	15098.7	15089.2	15096.7	15116.1	15081.9	15088.6	15101.7	15102.2	15093.7	15088.5	15097	15103.9	15091.8	15085.7	15091.4	15097.8	15102.9	15111.3	15097.3	15099.7	15077.6	15096.2	15096.1	15080.8	15109.1	15094.1	15094.2	15094	15095.7	15095.7	15114	15099.5	15074.8	15096.4	15080.4	15105.2	15091.9	15093.5	15098.8	15093.8	15086.1	15130.6	15108.3	15080.4	15089.2	15074.5	15080.2	15108.3	15099.7	15106.2	15086.4	15095.1	15097.3	15088.1	15095.8	15094.9	15098.7	15087.8	15103.9	15079.4	15103.8	15105.3	15086.5	15096.1	15105.7	15094.3	15100.8	15093.4	15080.7	15095	15109.9	15087.9	15110.9	15087.6	15078.3	15109.7	15094.3	15094.4	15083.1	15109.4	15100.6	15095.1	15090.4	15100.6	15103.4	15099.8	15124.3	15066.2	15096.5	15088.7	15088.7	15077	15091.8	15107.4	15106.7	15098.4	15102.5	15080.3	15098.6	15086.7
16188	16199.5	16185.5	16159.4	16201.4	16185.6	16186.1	16193.7	16186.8	16207.2	16200.1	16188.2	16186	16154.8	16184	16177.2	16167.2	16149.2	16162.5	16198.4	16183.3	16167	16162.6	16182.6	16201.1	16197.3	16181.1	16171.9	16195.3	16179.3	16194.8	16182.3	16161.2	16193	16184.5	16192.4	16181	16191.7	16195.2	16189.1	16172.6	16174.1	16198.9	16192.8	16202.3	16198.1	16172.4	16179.7	16193.9	16167.3	16198.8	16183.6	16204.4	16197.9	16180.5	16167.4	16194.1	16178.7	16217.9	16191.5	16184.8	16181.2	16190.4	16182.1	16179.4	16167	16191.6	16153.9	16179	16185.9	16198.9	16180.1	16201.3	16182.5	16187.1	16206	16179.1	16188.3	16159.1	16193.6	16196.6	16157.3	16175	16196.3	16185	16164	16205.6	16210.6	16158.7	16191.9	16199.2	16173.4	16171.8	16173.3	16190.1	16164	16180.7	16153.8	16168.9	16212	16224.8	16179.1	16191.5	16184.5	16167.4	16185.8	16165.3	16158.4	16189.5	16178.5	16166.5	16221.6	16184.5	16201.1	16181.8	16208.7	16176.5	16171.9	16190.8	16188.5	16165.1	16180.3	16193.6	16188.7	16185.1	16169.9	16153.6	16199.9	16192.8	16203.1	16176.6	16181.9	16194.8	16175.6	16186.6	16163.4	16187.9	16194.1	16215.3	16191.8	16169.2	16176.1	16182.1	16189.3	16190.2	16187.8	16190	16171	16184.5	16183.5	16190	16195.1	16200.2	16169.2	16182.5	16172.9	16144.2	16182.3	16196.3	16162.7	16183.4	16215.2	16195.1	16176.1	16186	16171	16190	16158.6	16221.4	16195.1	16179.3	16158.9	16192.6	16193.1	16185.2	16167.6	16197.8	16182.1	16179.6	16163.9	16202.7	16206.5	16171.7	16192	16170.5	16197.5	16185.4	16151.5	16180.7	16163.4	16165.8	16184.5	16185.9	16183.6	16214.3	16223.3	16188.3
16418.1	16409.2	16397.6	16438.2	16431.1	16449.3	16418.1	16414.4	16411.7	16403.2	16408.3	16432.6	16404.4	16423	16410.1	16395.6	16416.3	16438.5	16417.6	16425.8	16432.6	16415	16412.9	16429.3	16433.1	16409.7	16420.2	16425	16379.8	16410.7	16420.2	16415.6	16441.5	16415.2	16432.3	16421.9	16395.4	16406.6	16423.5	16419.7	16433.7	16434.8	16429.3	16401.8	16418.3	16404.3	16403.8	16417.7	16411.4	16415.7	16422.5	16434.4	16430.9	16418.8	16417.5	16421.3	16418.7	16420.9	16413.9	16422	16426.7	16404.2	16400.5	16433.3	16415.8	16430.2	16417.6	16428.1	16411.4	16413.6	16425.8	16417.1	16423.8	16413	16408.2	16431.4	16421.2	16413.7	16406	16420.8	16429.2	16409	16417.7	16404.5	16424.3	16427.6	16424.6	16422.9	16400.8	16414	16420.1	16409.7	16428.1	16410.1	16442.2	16411.1	16396.2	16432.6	16435	16406.5	16411	16406.2	16436.7	16417.7	16414.9	16437.1	16437.9	16387.1	16398.5	16399.8	16420.1	16426.6	16442.4	16417.8	16428.3	16424.5	16403.1	16400.6	16419.6	16440.4	16430.1	16407.3	16421.1	16418.9	16418.9	16409.2	16413.1	16440.6	16412.5	16422.5	16398.8	16430.8	16421	16422.9	16420.1	16425.7	16410.9	16424.6	16418.5	16420.2	16390.9	16428.9	16417.4	16422.8	16409.4	16414.2	16419.2	16424.3	16418.5	16416.3	16429.1	16419.3	16409.9	16419	16417.4	16399.3	16422.1	16422.9	16426	16415.6	16444.2	16391.8	16419.1	16431.5	16403	16410.8	16409	16419.9	16425.3	16432.4	16419.9	16423.3	16414.6	16419.1	16419.6	16401.9	16434.3	16413.7	16435.5	16414.4	16403.6	16417.1	16408.8	16425.6	16415.9	16422.3	16419.6	16414.7	16422.8	16428.5	16402.1	16430.7	16415.5	16418.3	16420.7	16408.5	16429.2
